index,session_index,trial_index,coherence,duration,duration_index,direction,response,correct
2313,10,197.0,0.25,5.0221757322175735,9.0,1.5707963267948966,2.0,True
2314,10,137.0,0.25,5.04602510460251,9.0,4.7123889803846897,2.0,False
2315,10,8.0,0.25,5.3083682008368198,9.0,1.5707963267948966,2.0,True
2316,10,92.0,0.25,5.3322175732217572,9.0,4.7123889803846897,1.0,True
2317,10,3.0,0.25,5.594560669456067,10.0,1.5707963267948966,2.0,True
2318,10,175.0,0.25,5.6184100418410043,10.0,4.7123889803846897,1.0,True
2319,10,31.0,0.25,5.8807531380753133,10.0,1.5707963267948966,2.0,True
2320,10,4.0,0.25,5.9046025104602506,10.0,4.7123889803846897,1.0,True
2321,10,223.0,0.5,0.49079497907949787,1.0,1.5707963267948966,2.0,True
2322,10,79.0,0.5,0.51464435146443521,1.0,4.7123889803846897,2.0,False
2323,10,123.0,0.5,0.77698744769874484,1.0,1.5707963267948966,2.0,True
2324,10,89.0,0.5,0.80083682008368196,1.0,4.7123889803846897,1.0,True
2325,10,187.0,0.5,1.0631799163179916,2.0,1.5707963267948966,2.0,True
2326,10,205.0,0.5,1.0870292887029289,2.0,4.7123889803846897,2.0,False
2327,10,143.0,0.5,1.3493723849372385,2.0,1.5707963267948966,2.0,True
2328,10,152.0,0.5,1.3732217573221759,2.0,4.7123889803846897,1.0,True
2329,10,156.0,0.5,1.6355648535564853,3.0,1.5707963267948966,1.0,False
2330,10,140.0,0.5,1.6594142259414228,3.0,4.7123889803846897,1.0,True
2331,10,32.0,0.5,1.9217573221757323,3.0,1.5707963267948966,2.0,True
2332,10,100.0,0.5,1.9456066945606696,3.0,4.7123889803846897,1.0,True
2333,10,29.0,0.5,2.207949790794979,4.0,1.5707963267948966,2.0,True
2334,10,228.0,0.5,2.2317991631799163,4.0,4.7123889803846897,1.0,True
2335,10,95.0,0.5,2.4941422594142257,4.0,1.5707963267948966,2.0,True
2336,10,147.0,0.5,2.5179916317991631,4.0,4.7123889803846897,1.0,True
2337,10,189.0,0.5,2.7803347280334729,5.0,1.5707963267948966,2.0,True
2338,10,138.0,0.5,2.8041841004184098,5.0,4.7123889803846897,1.0,True
2339,10,15.0,0.5,3.0665271966527197,5.0,1.5707963267948966,2.0,True
2340,10,176.0,0.5,3.0903765690376566,5.0,4.7123889803846897,1.0,True
2341,10,97.0,0.5,3.3527196652719664,6.0,1.5707963267948966,2.0,True
2342,10,68.0,0.5,3.3765690376569037,6.0,4.7123889803846897,1.0,True
2343,10,202.0,0.5,3.6389121338912132,6.0,1.5707963267948966,2.0,True
2344,10,146.0,0.5,3.6627615062761505,6.0,4.7123889803846897,1.0,True
2345,10,177.0,0.5,3.9251046025104599,7.0,1.5707963267948966,2.0,True
2346,10,132.0,0.5,3.9489539748953972,7.0,4.7123889803846897,1.0,True
2347,10,211.0,0.5,4.2112970711297075,7.0,1.5707963267948966,1.0,False
2348,10,109.0,0.5,4.235146443514644,7.0,4.7123889803846897,1.0,True
2349,10,111.0,0.5,4.4974895397489538,8.0,1.5707963267948966,1.0,False
2350,10,201.0,0.5,4.5213389121338912,8.0,4.7123889803846897,1.0,True
2351,10,181.0,0.5,4.783682008368201,8.0,1.5707963267948966,2.0,True
2352,10,230.0,0.5,4.8075313807531375,8.0,4.7123889803846897,1.0,True
